"MPED","Music Pedagogy","3130","Vocal Pedagogy          ","BLAIR","SEM","UGRD","P"
"HIST","History","2190","Last Empire of Islam","A&amp;S","LEC","UGRD","P"
"HIST","History","1500","History of Modern Sciences and Society","A&amp;S","LEC","UGRD","P"
"MGRL","Managerial Studies","2300","Entrepreneurship: The Business Planning Process","A&amp;S","LEC","UGRD","P"
"NRSC","Nursing Science","8999","Non-Candidate Research","GS","DIS","GRAD","P"
"HIST","History","1440","African American History since 1877. (Formerly 280)","A&amp;S","LEC","UGRD","P"
"REL","Religion","6764","Srm:Millen The&amp;Amer Cult","GS","LEC","GRAD","P"
"LPO","Leadership, Policy &amp; Organization","7999","Master's Thesis Research","PBDY","THS","GRAD","EA"
"EMGT","Executive Management","7747","Special Topics in Executive Management","OGSM","LEC","GSM","P"
"CLAS","Classics","5110","History of Greece to Alexander the Great","A&amp;S","LEC","GRAD","P"
"HONS","Honors","1830W","College Honors Seminar in Behavioral and Social Sciences","A&amp;S","SEM","UGRD","P"
"PSCI","Political Science","1100","Introduction to American Government and Politics","A&amp;S","LEC","UGRD","P"
"DIV","Divinity","6764","ASIAN THEOL LIBERATION  ","DIV","LEC","DIV","P"
"MGT","Management-OWEN","6438","SALES MANAGEMENT        ","OGSM","LEC","GSM","P"
"FREN","French","8090","SLA &amp; THE LIT CLASSROOM ","A&amp;S","LEC","GRAD","P"
"FNTM","Foreign Program Work","0861","Bisa:univ Of Canterbury ","A&amp;S","LEC","UGRD","P"
"MATH","Mathematics","8999","Non-candidate Research","GS","DIS","GRAD","P"
"JAPN","Japanese","1102","Elementary Japanese II","A&amp;S","SEM","UGRD","P"
"PORT","Portuguese","5203","Intermediate Portuguese","A&amp;S","SEM","GRAD","P"
"SPAN","Spanish","4440","HISPANIC SHORT STORY    ","A&amp;S","SEM","UGRD","P"
"EHLP","Education and Higher Education Leadership and Poli","8140","Social Context of Educational Leadership and Policy","PBDY","LEC","PBDP","P"
"DIV","Divinity","6802","CONSTRUCT. XIAN. THEO II","DIV","DSC","DIV","P"
"DIV","Divinity","5432","Women &amp; Rel In England  ","DIV","LEC","DIV","P"
"MATH","Mathematics","3100","Introduction to Analysis","A&amp;S","LEC","UGRD","P"
"NURS","Nursing","6402","EPIDEMIOLOGY            ","NURS","LEC","NURS","WW"
"ENGM","Engineering Management","5010","Systems Engineering","ENGIN","LEC","GRAD","P"
"NURS","Nursing","7221","BEHAVORIAL THEORIES II  ","NURS","LEC","NURS","P"
"ASTR","Astronomy","1010L","Introductory Astronomy Laboratory","A&amp;S","LAB","UGRD","P"
"EDUC","Education","6520","Foundations for English Language Learner Education","PBDY","LEC","PBDP","P"
"HOD","Human &amp; Organizational Development","3890","Special Topics in Human and Organizational Development","PBDY","LEC","UGRD","P"
"NURS","Nursing","6723","Informatics of Clinical Practice","NURS","LEC","NURS","WW"
"PSY","Psychology (AS)","3625","DEPRESSION              ","A&amp;S","LEC","UGRD","P"
"EES","Earth and Environmental Sciences","4750","Sustainability: An Environmental Science Perspective","A&amp;S","LEC","UGRD","P"
"LAW","Law","6070","Property","LAW","LEC","LAW","P"
"NURS","Nursing","6301","Special Topics: Concepts of Emergency Nursing","NURS","LEC","NURS","P"
"SOC","Sociology","4961","Seminars in Selected Topics","A&amp;S","SEM","UGRD","P"
"SPEDH","Special Education: High Incidence","3777","Accommodating Academic Diversity in Content Areas","PBDY","LEC","UGRD","P"
"ME","Mechanical Engineering","8331","Robot Manipulators","ENGIN","LEC","GRAD","P"
"EDUC","Education","7963","RESEARCH READING EDUC   ","PBDY","RES","PBDP","ET"
"HIST","History","2510","Reform and Revolution in Latin America. (Formerly 266)","A&amp;S","LEC","UGRD","P"
"BME","Biomedical Engineering","3300","Biomedical Instrumentation","ENGIN","LEC","UGRD","P"
"LAW","Law","9138","CAPITAL PUNISHMENT      ","LAW","SEM","LAW","P"
"EDUC","Education","3240","PRACTICUM/ELEM LANG ARTS","PBDY","PRC","UGRD","P"
"CHEM","Chemistry","6903","Advanced Reading in Chemistry","A&amp;S","IND","GRAD","P"
"ECON","Economics","3610","International Finance","A&amp;S","LEC","UGRD","P"
"MUED","Music Teacher Education","3872","Practicum in Music Teaching III","BLAIR","PRC","UGRD","P"
"ARTS","Art Studio","1102","Drawing and Composition I","A&amp;S","STD","UGRD","P"
"FNTM","Foreign Program Work","0885","Ireland - University College Dublin","A&amp;S","LEC","UGRD","P"
"MGT","Management-OWEN","6644","ORG BEHAVIOR IND STU    ","OGSM","DIR","GSM","P"
"HART","History Of Art","5650","Nineteenth-Century Architecture: Theory and Practice","A&amp;S","LEC","GRAD","P"
"LAW","Law","7168","Law of Work","LAW","LEC","LAW","P"
"MDE","Education Of The Deaf","5358","Field Experience in Deaf Education","MED","FW","MEDM","ET"
"RUSS","Russian","2202","Second-Year Russian II","A&amp;S","LEC","UGRD","P"
"NURS","Nursing","7395","VIOLENCE &amp; ABUSE        ","NURS","CLN","NURS","P"
"NURS","Nursing","8090","Palliative Care I: Overview of Palliative Care and Physical Suffering: Adv. Pain and Sym. Man.","NURS","LEC","NURS","P"
"MUSL","Music Literature and History","1230","Survey of Choral Music","BLAIR","LEC","UGRD","P"
"EECE","Electrical &amp; Computer Engineering","3892","Special Topics","ENGIN","LEC","UGRD","P"
"EDUC","Education","6540","Methods and Materials for ELL Education","PBDY","LEC","PBDP","P"
"LAW","Law","7790","Wills and Trusts","LAW","LEC","LAW","P"
"DIV","Divinity","5016","ANTI-PAUL EARLY CHURCH  ","DIV","DIR","DIV","P"
"BSCI","Biological Sciences","3860","Introduction to Research","A&amp;S","RES","UGRD","P"
"PHYS","Physics","7999","Master's Thesis Research","GS","THS","GRAD","P"
"CPBP","Chemical and Physical Biology","8309","Membrane Protein Structure and Function","GS","LEC","GRAD","P"
"MGT","Management-OWEN","6478","Essentials of Project Management","OGSM","LEC","GSM","P"
"ENED","English Education","7960","Individual Study in English Education","PBDY","IND","PBDP","IS"
"CE","Civil Engineering","3843","Directed Study","ENGIN","DIR","UGRD","P"
"PSY","Psychology (AS)","7034","Advanced Research in Psychological Sciences","A&amp;S","RES","GRAD","P"
"MS","Military Science","1510","AMER MIL HIST I         ","A&amp;S","LEC","UGRD","P"
"HIST","History","1600","European Economic History, 1000-1700. (Formerly 181)","A&amp;S","LEC","UGRD","P"
"UNIV","University Courses","0090","Women's Tennis Practice ","VANDY","LEC","UGRD","P"
"MGT","Management-OWEN","6436","COMMERCIAL BANKING      ","OGSM","LEC","GSM","P"
"VLN","Performance Instruction: Violin","1100","Violin (elective/ minor / second major)","BLAIR","PER","UGRD","P"
"ENGM","Engineering Management","3300","Technology Assessment and Forecasting","ENGIN","LEC","UGRD","P"
"SPEDH","Special Education: High Incidence","7100","Trends and Issues in Learning Disabilities","PBDY","LEC","PBDP","P"
"PSCI","Political Science","3851","Independent Research","A&amp;S","IND","UGRD","P"
"ME","Mechanical Engineering","2190","Dynamics","ENGIN","LEC","UGRD","P"
"SOC","Sociology","7700","Qualitative Methods Workshop","A&amp;S","SEM","GRAD","P"
"MUSL","Music Literature and History","1620","SURVEY OF JAZZ          ","BLAIR","LEC","UGRD","P"
"EMGT","Executive Management","7762","MARKETING RESEARCH      ","OGSM","LEC","GSM","P"
"ENGL","English","3340W","Shakespeare: Representative Selections","A&amp;S","SEM","UGRD","P"
"MUSL","Music Literature and History","2200W","Music in Western Culture","BLAIR","SEM","UGRD","P"
"CE","Civil Engineering","3842","DIRECTED STUDY          ","ENGIN","DIR","UGRD","P"
"LAW","Law","7910","Externship/Full Sem     ","LAW","EXT","LAW","P"
"SPEDH","Special Education: High Incidence","7610","Intensive Interventions for Students with Severe and Persistent Academic Difficulties","PBDY","LEC","PBDP","P"
"SLP","Speech Language Pathology","5388","Independent Study/Readings in Speech Pathology","MED","IND","MEDM","P"
"FREN","French","2203","Intermediate French","A&amp;S","LEC","UGRD","P"
"LAW","Law","8181","Private Mergers and Acquisitions Short Course","LAW","LEC","LAW","P"
"NURS","Nursing","6485","SP TOP:HEALTH CR MGMT   ","NURS","CLN","NURS","P"
"EDUC","Education","3620","Social and Philosophical Aspects of Education","PBDY","LEC","UGRD","P"
"BSCI","Biological Sciences","2520","BIOCHEMISTRY I          ","A&amp;S","LEC","UGRD","P"
"EDUC","Education","4953","Student Teaching in the Secondary School","PBDY","INT","UGRD","ET"
"PHYS","Physics","8159","Experimental Nanoscale Fabrication and Characterization","A&amp;S","LAB","GRAD","P"
"FREN","French","4430","The Struggle of Encounter: The Israeli-Palestinian Conflict in Literature","A&amp;S","LEC","UGRD","P"
"NURS","Nursing","6821","MINT REPRODUCTIVE HEALTH","NURS","LEC","NURS","P"
"UNIV","University Courses","0020","Track Practice - Women's","VANDY","LEC","UGRD","P"
"MGRL","Managerial Studies","3841","Directed Study","A&amp;S","DIR","UGRD","P"
"GRK","Greek","3100","The Greek Tragedians","A&amp;S","SEM","UGRD","P"
"CREO","Haitian Creole Language","5202","Intermediate Creole II (Duke)","A&amp;S","LEC","GRAD","P"
"HIST","History","8000","Independent Study","A&amp;S","IND","GRAD","P"
"SAX","Performance Instruction: Saxophone","1100","Saxophone (elective credit and General Music Minors)","BLAIR","PER","UGRD","P"
"EDUC","Education","6530","Multicultural Education in Today's Classrooms","PBDY","LEC","PBDP","P"
"HART","History Of Art","5810","Exhibiting Historical Art","A&amp;S","SEM","GRAD","P"
"CMST","Communication Studies","1111","First-Year Writing Seminar","A&amp;S","FWS","UGRD","P"
"CHEM","Chemistry","3020","Introduction to Bioinorganic Chemistry","A&amp;S","LEC","UGRD","P"
"SSED","Social Studies Education","3240","Teaching Social Studies in Elementary Schools","PBDY","LEC","UGRD","P"
"ENED","English Education","3850","Independent Study in English Education","PBDY","IND","UGRD","IS"
"ENGL","English","7999","Master's Thesis Research","GS","THS","GRAD","P"
"HIST","History","3980","Junior Honors Seminar in History","A&amp;S","SEM","UGRD","P"
"SOC","Sociology","1020","Contemporary Social Problems","A&amp;S","LEC","UGRD","P"
"NURS","Nursing","8052","Health Policy","NURS","LEC","NURS","WW"
"NURS","Nursing","6585","PRECEPTORSHIP (FNP)     ","NURS","CLN","NURS","P"
"EDUC","Education","6421","REM READING PRACT       ","PBDY","PRC","PBDP","ET"
"ANTH","Anthropology","9999","Ph.D. Dissertation Research","GS","DIS","GRAD","P"
"SPEDH","Special Education: High Incidence","7200","Trends and Issues for Students with Behavior Disorders","PBDY","LEC","PBDP","P"
"EDUC","Education","3115","Methods of Language and Literacy Instruction in Early Childhood","PBDY","LEC","UGRD","P"
"PORT","Portuguese","9999","Ph.D. Dissertation Research","GS","DIS","GRAD","P"
"EDUC","Education","7500","EDUC RSRCH METHODS/ADMIN","PBDY","SEM","PBDP","P"
"MGT","Management-OWEN","6321","Business in the World Economy","OGSM","LEC","GSM","P"
"ME","Mechanical Engineering","4258","ENGR SYSTEMS ANALYSIS   ","ENGIN","LEC","UGRD","P"
"CSET","Communication of Science and Technology","3840","Directed Study","A&amp;S","LAB","UGRD","P"
"PUBH","Public Health","7999","MPH Thesis Research II","MED","SEM","MEDM","P"
"MUTH","Music Theory","3100","Individual Theory Instruction (Elective)","BLAIR","IND","UGRD","P"
"CE","Civil Engineering","5420","Construction Law and Contracts","ENGIN","LEC","GRAD","P"
"PSY","Psychology (AS)","6104","Quantitative Methods and Experimental Design","A&amp;S","LEC","GRAD","P"
"PHYS","Physics","3652","Advanced Quantum Mechanics II","A&amp;S","LEC","UGRD","P"
"MUSO","Other Music Courses","1202","Lyric Theatre Workshop II","BLAIR","LAB","UGRD","P"
"SSED","Social Studies Education","4963","Student Teaching Seminar: Secondary","PBDY","SEM","UGRD","P"
"CE","Civil Engineering","4425","Building Information Modeling","ENGIN","LEC","UGRD","P"
"HORN","Performance Instruction: Horn","4200","Horn (Performance Majors Juniors/Seniors)","BLAIR","PER","UGRD","P"
"LAW","Law","7472","Labor Law (Formerly Labor Relations Law)","LAW","LEC","LAW","P"
"ASTR","Astronomy","2110","The Solar System","A&amp;S","LEC","UGRD","P"
"NURS","Nursing","6020","CLINICAL PHARMACOLOGY   ","NURS","LEC","NURS","P"
"LAW","Law","8184","Realities of Commercial Lending Short Course","LAW","LEC","LAW","P"
"PORT","Portuguese","2203","Intermediate Portuguese","A&amp;S","SEM","UGRD","P"
"PHIL","Philosophy","3621","PHILOSOPHCL HERMENEUTICS","A&amp;S","LEC","UGRD","P"
"UNIV","University Courses","0102","Next Step Program Independent Study","VANDY","IND","UGRD","P"
"CS","Computer Science","4269","Project in Artificial Intelligence","ENGIN","LEC","UGRD","P"
"GTR","Performance Instruction: Guitar Classical","1030","Fingerboard Harmony","BLAIR","PER","UGRD","P"
"VLA","Performance Instruction: Viola","2200","Viola (Performance Majors Freshmen/Sophomores)","BLAIR","PER","UGRD","P"
"HODL","H&amp;OD: Leadership and Organizational Effectiveness","3890","Special Topics in Leadership and Organizational Effectiveness","PBDY","SEM","UGRD","P"
"MNDL","Performance Instruction: Mandolin","1100","Mandolin","BLAIR","PER","UGRD","P"
"CHEM","Chemistry","6900","Chemistry Seminar","A&amp;S","SEM","GRAD","P"
"TUBA","Performance Instruction: Tuba","2100","Tuba","BLAIR","PER","UGRD","P"
"MUSO","Other Music Courses","1222","Jazz Improvisation III: Post-bop and Beyond","BLAIR","PER","UGRD","P"
"DIV","Divinity","5411","Songwriting from a Theological Perspective","DIV","SEM","DIV","P"
"DIV","Divinity","5021","Readings in Ethics: Womanist Identities","DIV","DIR","DIV","P"
"SPAN","Spanish","9560","Special Studies in Spanish Linguistics","A&amp;S","IND","GRAD","P"
"MUSE","Ensembles","1230","African Performing Ensemble","BLAIR","PER","UGRD","P"
"RCRG","Responsible Conduct in Research","6303","Responsible Conduct of Research","GS","SEM","GRAD","P"
"EDUC","Education","7970","Internship in Teaching: Elementary","PBDY","INT","PBDP","P"
"ENVE","Environmental Engineering","4715","GROUND WATER HYDROLOGY  ","ENGIN","LEC","UGRD","P"
"REL","Religion","5434","Religious Narrative And The Self","GS","LEC","GRAD","P"
"ENGL","English","1250W","Introduction to Poetry","A&amp;S","SEM","UGRD","P"
"ES","Engineering Science","3231","Navigation","ENGIN","LEC","UGRD","P"
"EDUC","Education","7964","Research in Reading Education","PBDY","RES","PBDP","ET"
"NURS","Nursing","6395","Practicum in Emergency Care II","NURS","CLN","NURS","P"
"CS","Computer Science","3860","Undergraduate Research","ENGIN","RES","UGRD","P"
"CHEM","Chemistry","5130","Advanced Analytical Chemistry II","A&amp;S","SEM","GRAD","P"
"CHIN","Chinese","1102","Elementary Chinese","A&amp;S","DRI","UGRD","P"
"RLST","Religious Studies","3142","Slave Thought and Culture in the American South","A&amp;S","LEC","UGRD","P"
"CLLO","Performance Instruction: Cello","1100","Cello (elective credit and General Music Minors)","BLAIR","PER","UGRD","P"
"MUSL","Music Literature and History","1630","The Blues","BLAIR","LEC","UGRD","P"
"ITA","Italian","3850","Independent Study","A&amp;S","IND","UGRD","P"
"LPO","Leadership, Policy &amp; Organization","7870","Policy Analysis II","PBDY","LEC","PBDP","P"
"HIST","History","8750","Studies in American History","A&amp;S","SEM","GRAD","P"
"SLP","Speech Language Pathology","5292","Child Language Impairments III: Intervention","MED","LLB","MEDM","P"
"DIV","Divinity","5065","Independent Study in Hebrew Bible","DIV","IND","DIV","P"
"BSCI","Biological Sciences","2201L","Cell Biology Laboratory","A&amp;S","LAB","UGRD","P"
"MGRL","Managerial Studies","1100","Survey of Entrepreneurship","A&amp;S","LEC","UGRD","P"
"ARTS","Art Studio","2500","SCULPTURE II            ","A&amp;S","STD","UGRD","P"
"GER","German","8203","Seminar: Twentieth-Century German Literature","A&amp;S","SEM","GRAD","P"
"FNTM","Foreign Program Work","0855","Bisa:Univ New S Wales","A&amp;S","LEC","UGRD","P"
"MUTH","Music Theory","1120","Songwriting and Elements of Music Theory","BLAIR","LEC","UGRD","P"
"CHEM","Chemistry","1111","First-Year Writing Seminar","A&amp;S","FWS","UGRD","P"
"NURS","Nursing","6142","Special Topics: Concepts in Trauma Nursing","NURS","LEC","NURS","P"
"MP&amp;B","Molecular Physiology and Biophysics","8323","Advanced Neurophysiology","GS","LEC","GRAD","P"
"JAPN","Japanese","2202","Intermediate Japanese II","A&amp;S","SEM","UGRD","P"
"MSCI","Clinical Investigation","5025","Research Extension","MED","THS","MEDM","IS"
"MATH","Mathematics","3890","Selected Topics for Undergraduates","A&amp;S","LEC","UGRD","P"
"MUSL","Music Literature and History","1230","SURVEY OF CHORAL MUSIC  ","BLAIR","LEC","UGRD","P"
"GTR","Performance Instruction: Guitar Classical","4200","Guitar (Performance Majors Juniors/Seniors)","BLAIR","PER","UGRD","P"
"MGT","Management-OWEN","6441","SMALL GROUP BEHAVIOR    ","OGSM","LEC","GSM","P"
"ANTH","Anthropology","2222","NORTH AMER ARCHAEOLOGY  ","A&amp;S","LEC","UGRD","P"
"UNIV","University Courses","0071","Soccer - Women's","VANDY","LEC","UGRD","P"
"WGS","Women's and Gender Studies","4998","Honors Research","A&amp;S","RES","UGRD","P"
"CHEM","Chemistry","3315","Physical Chemistry Laboratory","A&amp;S","LAB","UGRD","P"
"AMER","American Studies","2100","Sports, Culture, and Society","A&amp;S","LEC","UGRD","P"
"HOD","Human &amp; Organizational Development","7500","Special Topics","PBDY","SEM","PBDP","P"
"JS","Jewish Studies","3883","Internship","A&amp;S","INT","UGRD","P"
"SPAN","Spanish","4320","Phonology","A&amp;S","SEM","UGRD","P"
"FNTM","Foreign Program Work","0872","PRAGUE-JEWISH STUDIES PR","A&amp;S","LEC","UGRD","P"
"HARP","Performance Instruction: Harp","4100","Harp (Musical Arts Juniors/Seniors)","BLAIR","PER","UGRD","P"
"HDC","Human Development Counseling","6160","Group Counseling","PBDY","LEC","PBDP","P"
"MHS","Medicine, Health, and Society","1920","Politics of Health","A&amp;S","LEC","UGRD","P"
"HIST","History","2686","Race, Rights, and the American Dream","A&amp;S","SEM","UGRD","P"
"PSCI","Political Science","3894","SELTP:CONTEMP POL ACTIVI","A&amp;S","SEM","UGRD","P"
"MDE","Education Of The Deaf","5208","American Sign Language II","MED","LEC","MEDM","P"
"MGT","Management-OWEN","6464","ADVERTISING MANAGEMENT  ","OGSM","LEC","GSM","P"
"PSCI","Political Science","3891","SPTP:2008 PRES NOMINATIO","A&amp;S","SEM","UGRD","P"
"HIST","History","3880","Internship Training","A&amp;S","INT","UGRD","P"
"CS","Computer Science","6310","Design and Analysis of Algorithms","ENGIN","LEC","GRAD","P"
"CBIO-GS","Cell Biology","8345","Cellular and Molecular Neuroscience","GS","LEC","GRAD","P"
"PSCI","Political Science","8315","Research in Latin American Politics","A&amp;S","RES","GRAD","P"
"REL","Religion","7132","Womanist Ethics and Theology","GS","SEM","GRAD","P"
"SPED","Special Education","9999","DISSERTATION            ","PBDY","DIS","GRAD","ET"
"ECON","Economics","2350","Health Care Policy","A&amp;S","LEC","UGRD","P"
"LAW","Law","7164","Employment Discrimination Law","LAW","LEC","LAW","P"
"MUSL","Music Literature and History","3213","Artist, Community, and Democracy","BLAIR","LEC","UGRD","P"
"CS","Computer Science","3891","Special Topics","ENGIN","LEC","UGRD","P"
"ITA","Italian","1103","Intensive Elementary Italian","A&amp;S","LEC","UGRD","P"
"ARTS","Art Studio","2500","Sculpture II","A&amp;S","STD","UGRD","P"
"LPO","Leadership, Policy &amp; Organization","8999","Non-Candidate Research","PBDY","RES","GRAD","P"
"REL","Religion","6942","Liturgy and Preaching","GS","SEM","GRAD","P"
"MGT","Management-OWEN","6694","Independent Study in Information Technology","OGSM","IND","GSM","P"
"NURS","Nursing","6404","Directed Reading","NURS","DIR","NURS","WW"
"MUSC","Musicianship","3106","Advanced Ear Training and Sightsinging VI","BLAIR","SEM","UGRD","P"
"MGT","Management-OWEN","6903","Int'l Exchange","OGSM","PRC","GSM","P"
"DIV","Divinity","6600","INTRO NEW TESTAMENT     ","DIV","LEC","DIV","P"
"CHBE","Chemical and Biomolecular Engineering","3250","Chemical Reaction Engineering","ENGIN","LEC","UGRD","P"
"ECON","Economics","6600","Econometrics (M.A. Level)","A&amp;S","LEC","GRAD","P"
"NURS","Nursing","7045","Advance Practice in Nursing in Pediatric Acute Care Practicum - I","NURS","CLN","NURS","P"
"ASTR","Astronomy","1111","First-Year Writing Seminar","A&amp;S","FWS","UGRD","P"
"EECE","Electrical &amp; Computer Engineering","5218","Microcontrollers","ENGIN","LEC","GRAD","P"
"DIV","Divinity","6510","Empire and Canon","DIV","SEM","DIV","P"
"SPAN","Spanish","4405","Literature of the Spanish Golden Age","A&amp;S","SEM","UGRD","P"
"SPED","Special Education","3850","Individual Study in Special Education","PBDY","IND","UGRD","P"
"MATH","Mathematics","3300","HONORS MATHEMATICS II   ","A&amp;S","LEC","UGRD","P"
"MGT","Management-OWEN","6555","Seminar/Practicum in China","OGSM","PRC","GSM","P"
"LAW","Law","7800","JUDICIAL REMEDIES       ","LAW","RES","LAW","P"
"MUSL","Music Literature and History","2000","4-ConvTransfer: MUSL  40AT         (0401)    (MUSL NOEQ  )        USED: CRS","BLAIR","LEC","UGRD","P"
"SPEDH","Special Education: High Incidence","3871","Field Work in Special Education for Mild/Moderate Disabilities","PBDY","PRC","UGRD","ET"
"ECON","Economics","7920","Seminar in Research on Economic Development: Macroeconomic Applications","A&amp;S","SEM","GRAD","P"
"MUED","Music Teacher Education","3880","Experiential Instruction in Music I","BLAIR","LAB","UGRD","P"
"ENGL","English","8370","SEM ENLIGHTMENT         ","A&amp;S","SEM","GRAD","P"
"RUSS","Russian","3850","Independent Readings","A&amp;S","IND","UGRD","P"
"CS","Computer Science","3270","Programming Languages","ENGIN","LEC","UGRD","P"
"MGT","Management-OWEN","6468","Brand Management","OGSM","LEC","GSM","P"
"DIV","Divinity","5245","Nonviolence:Philo&amp;Strat ","DIV","LEC","DIV","P"
"ENGL","English","3361","Restoration and the Eighteenth Century","A&amp;S","SEM","UGRD","P"
"CS","Computer Science","1151","Computers and Ethics","ENGIN","LEC","UGRD","P"
"DIV","Divinity","7022","Men,Masculinities &amp; Rel","DIV","SEM","DIV","P"
"PHAR-GS","Pharmacology (GS)","8321","Targets, Systems, and Drug Action-Part II","GS","LEC","GRAD","P"
"MATH","Mathematics","1300","Accelerated Single-Variable Calculus I","A&amp;S","LEC","UGRD","P"
"PSY-PC","Psychology-PC","3735","Correlation &amp; Regression","PBDY","LEC","UGRD","P"
"AADS","African American and Diaspora Studies","4264","Black Diaspora Women Writers","A&amp;S","LEC","UGRD","P"
"SOC","Sociology","3702","ETHNIC MINORITIES U S   ","A&amp;S","LEC","UGRD","P"
"ANTH","Anthropology","3162","Material Culture of New World Slavery","A&amp;S","LEC","UGRD","P"
"UNIV","University Courses","0010","TENNIS PRACTICE         ","VANDY","LEC","UGRD","P"
"HOD","Human &amp; Organizational Development","6200","Program Evaluation","PBDY","LEC","PBDP","P"
"PVUA","Peabody Vanderbilt Abroad","2100","VU SIT Vietnam:Culture, Social Change and Development","PBDY","STU","UGRD","P"
"MSCI","Clinical Investigation","5099","Independent Study","MED","IND","MEDM","IS"
"LAW","Law","9073","Globalization and Expertise Seminar","LAW","SEM","LAW","P"
"ENGL","English","3240","Advanced Fiction Workshop","A&amp;S","SEM","UGRD","P"
"PHIL","Philosophy","3615","PHILOSOPHY OF FILM      ","A&amp;S","LEC","UGRD","P"
"CHEM","Chemistry","3135W","Forensic Analytical Chemistry","A&amp;S","LAB","UGRD","P"
"BME","Biomedical Engineering","3892","Special Topics","ENGIN","LEC","UGRD","P"
"SPED","Special Education","3332","High Poverty Youth: Improving Outcomes","PBDY","LEC","UGRD","P"
"PHYS","Physics","1602","GENERAL PHYSICS         ","A&amp;S","LEC","UGRD","P"
"LAW","Law","7198","FEDERAL JURISDICTION    ","LAW","LEC","LAW","P"
"EES","Earth and Environmental Sciences","7999","Master's Thesis Research","GS","THS","GRAD","P"
"ANTH","Anthropology","2106","Culture and Power in Latin America","A&amp;S","LEC","UGRD","P"
"PSY-PC","Psychology-PC","7500","Special Topics in Child Studies","PBDY","SEM","PBDP","P"
"PUBH","Public Health","5505","Public Health Ethics","MED","LEC","MEDM","P"
"FNTM","Foreign Program Work","0878","Vanderbilt In France    ","A&amp;S","LEC","UGRD","P"
"KICH","K'iche' - Mayan Language","5202","Intermediate K'iche' II","A&amp;S","LEC","GRAD","P"
"MGRL","Managerial Studies","3105","Leadership","A&amp;S","LEC","UGRD","P"
"EDUC","Education","7961","RDNG &amp; RESEARCH IN HDC  ","PBDY","RES","PBDP","ET"
"PERC","Performance Instruction: Percussion","2100","Percussion  (Musical Arts Freshmen/Sophomores; Performance Minors; 2nd Majors)","BLAIR","PER","UGRD","P"
"LAW","Law","7401","Judicial Philosophy in Theory and Practice","LAW","LEC","LAW","P"
"NURS","Nursing","7023","Advanced Pharmacotherapeutics","NURS","LEC","NURS","P"
"ENGL","English","3894","Major Figures in Literature","A&amp;S","SEM","UGRD","P"
"MGT","Management-OWEN","6903","INTL EXCHANGE           ","OGSM","PRC","GSM","P"
"MGRL","Managerial Studies","3300","Entrepreneurial Challenge","A&amp;S","LEC","UGRD","P"
"NURS","Nursing","7222","Psychopharmacology","NURS","LEC","NURS","P"
"EDUC","Education","1220","Society, the School, and the Teacher","PBDY","LEC","UGRD","P"
"ARTS","Art Studio","1601","Printmaking I: Screen Printing and Lithography","A&amp;S","STD","UGRD","P"
"HIST","History","2105","HIST OF THE ATOMIC BOMB ","A&amp;S","LEC","UGRD","P"
"FLUT","Performance Instruction: Flute","2100","Flute","BLAIR","PER","UGRD","P"
"FNTM","Foreign Program Work","0803","South Africa - Cape Town Service Learning","A&amp;S","LEC","UGRD","P"
"GTR","Performance Instruction: Guitar Classical","1100","Guitar (elective credit and General Music Minors)","BLAIR","PER","UGRD","P"
"SPAN","Spanish","1102","ELEMENTARY SPANISH II   ","A&amp;S","SEM","UGRD","P"
"UNIV","University Courses","0020","TRACK PRACTICE          ","VANDY","LEC","UGRD","P"
"NURS","Nursing","6123","Pathophysiology and Collaborative Management in Acute Care II","NURS","LEC","NURS","P"
"HART","History Of Art","1330W","Heaven on Earth: Sacred Sites in World History","A&amp;S","SEM","UGRD","P"
"PHIL","Philosophy","1200W","The Meaning of Life","A&amp;S","LEC","UGRD","P"
"MGT","Management-OWEN","6572","Strategic Management of Technology","OGSM","LEC","GSM","P"
"VOIC","Performance Instruction: Voice","2100","Voice (Musical Arts Freshmen/Sophomores)","BLAIR","DSC","UGRD","P"
"REL","Religion","6802","Systematic Theology     ","GS","LEC","GRAD","P"
"SPED","Special Education","7999","Master's Thesis Research","PBDY","THS","GRAD","ET"
"EES","Earth and Environmental Sciences","5260","Petrology","A&amp;S","LEC","GRAD","P"
"EECE","Electrical &amp; Computer Engineering","9999","Ph.D. Dissertation Research","ENGIN","DIS","GRAD","P"
"EDUC","Education","3240","Practicum in Elementary Education","PBDY","PRC","UGRD","P"
"LAW","Law","7454","Legal Project Management","LAW","LEC","LAW","P"
"VOIC","Performance Instruction: Voice","4200","Voice (Performance Majors Juniors/Seniors)","BLAIR","PER","UGRD","P"
"GRK","Greek","6100","The Greek Tragedians","A&amp;S","SEM","GRAD","P"
"HOD","Human &amp; Organizational Development","2500","Systematic Inquiry","PBDY","LEC","UGRD","P"
"PSY","Psychology (AS)","8744","SEM: PHYSIOLOGICAL      ","A&amp;S","SEM","GRAD","P"
"MGT","Management-OWEN","6465","Marketing Analytics","OGSM","LEC","GSM","P"
"LPO","Leadership, Policy &amp; Organization","8610","Ph. D. Seminar in K-12 Education Leadership and Policy","PBDY","SEM","GRAD","P"
"GRK","Greek","5102","Beginning Greek II","A&amp;S","SEM","GRAD","P"
"FNTM","Foreign Program Work","0874","UNIVERSITY OF LEEDS     ","A&amp;S","LEC","UGRD","P"
